index_code,index_name,query_trading_day,source_api,source_query_code,htsc_code,name,exchange,stock_code,stock_name,stock_exchange,trading_day,weight,in_date,out_date
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000520.SZ,长航凤凰,XSHE,2019-05-15 00:00:00,0.1,2016-06-13 00:00:00,2020-12-14 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000525.SZ,红太阳,XSHE,2019-05-15 00:00:00,0.09,2017-06-12 00:00:00,2020-12-14 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000532.SZ,力合股份,XSHE,2019-05-15 00:00:00,0.06,2014-10-17 00:00:00,2020-12-14 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000533.SZ,万家乐,XSHE,2019-05-15 00:00:00,0.04,2014-10-17 00:00:00,2019-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000544.SZ,中原环保,XSHE,2019-05-15 00:00:00,0.07,2017-06-12 00:00:00,2022-06-13 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000545.SZ,金浦钛业,XSHE,2019-05-15 00:00:00,0.07,2014-10-17 00:00:00,2020-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000546.SZ,金圆股份,XSHE,2019-05-15 00:00:00,0.12,2016-06-13 00:00:00,2023-07-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000550.SZ,江铃汽车,XSHE,2019-05-15 00:00:00,0.14,2017-12-11 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000555.SZ,神州信息,XSHE,2019-05-15 00:00:00,0.12,2018-06-11 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000558.SZ,莱茵体育,XSHE,2019-05-15 00:00:00,0.07,2017-12-11 00:00:00,2019-12-16 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000560.SZ,昆百大A,XSHE,2019-05-15 00:00:00,0.15,2017-12-11 00:00:00,2024-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000561.SZ,烽火电子,XSHE,2019-05-15 00:00:00,0.06,2014-10-17 00:00:00,2021-12-13 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000571.SZ,新大洲A,XSHE,2019-05-15 00:00:00,0.05,2014-10-17 00:00:00,2019-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000576.SZ,广东甘化,XSHE,2019-05-15 00:00:00,0.07,2015-06-15 00:00:00,2020-12-14 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000582.SZ,北部湾港,XSHE,2019-05-15 00:00:00,0.12,2017-06-12 00:00:00,2025-06-16 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000584.SZ,友利控股,XSHE,2019-05-15 00:00:00,0.09,2015-12-14 00:00:00,2020-12-14 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000591.SZ,桐君阁,XSHE,2019-05-15 00:00:00,0.2,2014-10-17 00:00:00,2022-12-12 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000592.SZ,平潭发展,XSHE,2019-05-15 00:00:00,0.16,2018-12-17 00:00:00,2022-12-12 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000601.SZ,韶能股份,XSHE,2019-05-15 00:00:00,0.08,2014-10-17 00:00:00,2023-06-12 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000603.SZ,盛达矿业,XSHE,2019-05-15 00:00:00,0.11,2016-12-12 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000615.SZ,京汉股份,XSHE,2019-05-15 00:00:00,0.07,2017-06-12 00:00:00,2020-12-14 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000620.SZ,新华联,XSHE,2019-05-15 00:00:00,0.11,2018-12-17 00:00:00,2021-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000626.SZ,远大控股,XSHE,2019-05-15 00:00:00,0.06,2016-12-12 00:00:00,2020-12-14 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000631.SZ,顺发恒业,XSHE,2019-05-15 00:00:00,0.06,2018-06-11 00:00:00,2019-12-16 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000639.SZ,西王食品,XSHE,2019-05-15 00:00:00,0.08,2017-06-12 00:00:00,2022-12-12 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000650.SZ,仁和药业,XSHE,2019-05-15 00:00:00,0.22,2016-12-12 00:00:00,
