301138	华研精机	2026-07-02 13:46	31.81	-0.28%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301132	满坤科技	2026-07-02 13:46	48.92	-2.04%	256	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301127	武汉天源	2026-07-02 13:46	20.07	-3.65%	173	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301122	采纳股份	2026-07-02 13:46	31.16	 3.38%	10	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301119	正强股份	2026-07-02 13:46	26.45	 8.80%	58	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301115	联检科技	2026-07-02 13:46	34.99	-0.79%	9	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301112	信邦智能	2026-07-02 13:46	34.8	 5.90%	10	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301108	洁雅股份	2026-07-02 13:46	23.45	-0.13%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301099	雅创电子	2026-07-02 13:46	90.7	-9.30%	6	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301097	天益医疗	2026-07-02 13:46	36.56	 0.11%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301092	争光股份	2026-07-02 13:46	58.91	20.00%	1	弱卖	skipped	涨跌幅超过19.5%，不进行交易	nan	0	0	2026-07-02 13:59:12
301087	可孚医疗	2026-07-02 13:46	50.77	 2.90%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301086	鸿富瀚	2026-07-02 13:46	189.46	-4.98%	3	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301080	百普赛斯	2026-07-02 13:46	48.06	-2.12%	9	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301071	力量钻石	2026-07-02 13:46	90.74	 3.22%	10	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301067	显盈科技	2026-07-02 13:46	36.2	-2.19%	20	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301060	兰卫医学	2026-07-02 13:46	8.8	 1.27%	5	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301055	张小泉	2026-07-02 13:46	42.65	-0.47%	5	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301051	信濠光电	2026-07-02 13:46	19.5	 0.62%	13	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301047	义翘神州	2026-07-02 13:46	68.78	 0.89%	6	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301046	能辉科技	2026-07-02 13:46	28.94	 2.41%	3	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301045	天禄科技	2026-07-02 13:46	99.8	 7.79%	8	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301043	绿岛风	2026-07-02 13:46	51.07	-1.22%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301033	迈普医学	2026-07-02 13:46	56.43	 7.18%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301027	华蓝集团	2026-07-02 13:46	21.27	-2.39%	5	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301021	英诺激光	2026-07-02 13:46	108.19	-6.79%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301019	宁波色母	2026-07-02 13:46	21.53	20.01%	11	弱卖	skipped	涨跌幅超过19.5%，不进行交易	nan	0	0	2026-07-02 13:59:12
301008	宏昌科技	2026-07-02 13:46	30.89	16.08%	220	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301007	德迈仕	2026-07-02 13:46	35.19	 5.17%	106	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
301000	肇民科技	2026-07-02 13:46	33.67	 2.84%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300998	宁波方正	2026-07-02 13:46	29.02	 2.69%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300996	普联软件	2026-07-02 13:46	11.94	-4.10%	6	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300980	祥源新材	2026-07-02 13:46	33.97	 8.39%	50	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300976	达瑞电子	2026-07-02 13:46	77.73	 1.09%	5	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300966	共同药业	2026-07-02 13:46	28.94	 2.23%	7	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300964	本川智能	2026-07-02 13:46	86.92	 8.12%	23	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300943	春晖智控	2026-07-02 13:46	45.75	-2.66%	7	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300939	秋田微	2026-07-02 13:46	63.1	-4.84%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300932	三友联众	2026-07-02 13:46	11.52	 8.27%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300931	通用电梯	2026-07-02 13:46	16.7	15.33%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300909	汇创达	2026-07-02 13:46	55.84	-2.94%	4	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300903	科翔股份	2026-07-02 13:46	93.01	-4.31%	16	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300902	国安达	2026-07-02 13:46	16.08	-1.65%	16	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300901	中胤时尚	2026-07-02 13:46	15.13	-0.79%	40	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300890	翔丰华	2026-07-02 13:46	34.23	-1.04%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300884	狄耐克	2026-07-02 13:46	11.01	 0.46%	9	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300882	万胜智能	2026-07-02 13:46	16.53	-2.02%	10	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300868	杰美特	2026-07-02 13:46	151.1	-4.59%	70	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300861	美畅股份	2026-07-02 13:46	24.27	-3.04%	12	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300860	锋尚文化	2026-07-02 13:46	27.37	 3.40%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300857	协创数据	2026-07-02 13:46	300.78	-9.21%	16	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300843	胜蓝股份	2026-07-02 13:46	153.29	-3.89%	5	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300841	康华生物	2026-07-02 13:46	48.92	-0.12%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300840	酷特智能	2026-07-02 13:46	23.36	 0.04%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300828	锐新科技	2026-07-02 13:46	19.84	-2.36%	19	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300820	英杰电气	2026-07-02 13:46	78.57	-7.84%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300803	指南针	2026-07-02 13:46	90.97	-5.65%	3	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300801	泰和科技	2026-07-02 13:46	35.35	-0.28%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300797	钢研纳克	2026-07-02 13:46	13.96	 0.65%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300780	德恩精工	2026-07-02 13:46	34.5	 1.17%	111	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300776	帝尔激光	2026-07-02 13:46	187.43	-8.08%	7	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300769	德方纳米	2026-07-02 13:46	67.91	-3.11%	11	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300767	震安科技	2026-07-02 13:46	23.45	 1.03%	6	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300765	石药创新	2026-07-02 13:46	33.24	 8.10%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300759	康龙化成	2026-07-02 13:46	29.3	-2.24%	16	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300758	七彩化学	2026-07-02 13:46	12.74	-0.62%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300756	金马游乐	2026-07-02 13:46	32.5	 0.00%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300751	迈为股份	2026-07-02 13:46	269.78	-11.98%	15	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300749	顶固集创	2026-07-02 13:46	25.83	 0.54%	16	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300748	金力永磁	2026-07-02 13:46	33.49	 8.21%	32	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300739	明阳电路	2026-07-02 13:46	33.5	-6.94%	46	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300738	奥飞数据	2026-07-02 13:46	21.11	-1.77%	463	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300735	光弘科技	2026-07-02 13:46	21.83	-3.24%	32	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300727	润禾材料	2026-07-02 13:47	39.07	 0.75%	21	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300726	宏达电子	2026-07-02 13:47	83.0	-5.03%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300725	药石科技	2026-07-02 13:47	37.36	-1.37%	5	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300720	海川智能	2026-07-02 13:47	116.9	 5.98%	43	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300717	华信新材	2026-07-02 13:47	22.35	 1.09%	10	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300712	永福股份	2026-07-02 13:47	22.0	 1.57%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300699	光威复材	2026-07-02 13:47	28.75	 0.28%	6	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300694	蠡湖股份	2026-07-02 13:47	11.66	 8.26%	7	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300689	澄天伟业	2026-07-02 13:47	68.23	-3.63%	3	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300687	赛意信息	2026-07-02 13:47	27.82	-7.36%	41	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300684	中石科技	2026-07-02 13:47	58.77	 0.88%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300679	电连技术	2026-07-02 13:47	61.67	 1.68%	22	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300676	华大基因	2026-07-02 13:47	36.11	-2.01%	3	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300671	富满微	2026-07-02 13:47	93.39	 1.80%	118	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300668	杰恩股份	2026-07-02 13:47	66.09	 2.86%	4	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300661	圣邦股份	2026-07-02 13:47	143.8	 4.80%	31	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300650	太龙股份	2026-07-02 13:47	13.56	-3.42%	12	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300623	捷捷微电	2026-07-02 13:47	40.62	-3.08%	50	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300619	金银河	2026-07-02 13:47	31.92	 0.82%	22	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300618	寒锐钴业	2026-07-02 13:47	36.05	 0.00%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300613	富瀚微	2026-07-02 13:47	75.12	-3.36%	173	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300604	长川科技	2026-07-02 13:47	305.12	-8.56%	36	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300602	飞荣达	2026-07-02 13:47	47.41	-1.80%	16	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300596	利安隆	2026-07-02 13:47	54.36	-0.26%	13	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300588	熙菱信息	2026-07-02 13:47	21.91	-2.10%	38	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300584	海辰药业	2026-07-02 13:47	38.43	-1.46%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300573	兴齐眼药	2026-07-02 13:47	42.34	-0.75%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300567	精测电子	2026-07-02 13:47	268.93	-11.43%	7	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300562	乐心医疗	2026-07-02 13:47	15.08	 4.72%	48	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300560	中富通	2026-07-02 13:47	21.34	-2.29%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300555	ST路通	2026-07-02 13:47	13.2	-1.12%	27	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300553	集智股份	2026-07-02 13:47	73.25	 7.88%	8	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300547	川环科技	2026-07-02 13:47	35.58	 3.79%	23	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300507	苏奥传感	2026-07-02 13:47	7.42	 0.41%	8	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300506	名家汇	2026-07-02 13:47	6.3	-2.48%	65	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300505	川金诺	2026-07-02 13:47	25.75	 4.76%	3	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300499	高澜股份	2026-07-02 13:47	36.43	-2.20%	52	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300497	富祥股份	2026-07-02 13:47	22.6	-3.17%	344	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300491	通合科技	2026-07-02 13:47	34.92	-3.96%	15	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300487	蓝晓科技	2026-07-02 13:47	69.51	-1.57%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300483	首华燃气	2026-07-02 13:47	19.76	-1.20%	10	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300475	香农芯创	2026-07-02 13:47	264.65	-12.52%	34	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300474	景嘉微	2026-07-02 13:47	59.41	 0.34%	12	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300470	中密控股	2026-07-02 13:47	31.22	 6.37%	5	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300467	迅游科技	2026-07-02 13:47	34.13	-1.76%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300460	ST惠伦	2026-07-02 13:47	10.64	 0.28%	20	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300458	全志科技	2026-07-02 13:47	37.58	-2.52%	102	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300456	赛微电子	2026-07-02 13:47	43.62	-1.85%	11	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300453	三鑫医疗	2026-07-02 13:47	9.4	 1.08%	4	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300446	航天智造	2026-07-02 13:47	16.91	-0.06%	7	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300442	润泽科技	2026-07-02 13:47	88.89	-1.30%	3	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300441	鲍斯股份	2026-07-02 13:47	6.68	 2.61%	8	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300438	鹏辉能源	2026-07-02 13:47	79.52	-0.14%	5	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300435	中泰股份	2026-07-02 13:47	24.46	-4.34%	3	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300434	金石亚药	2026-07-02 13:47	11.46	-0.52%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300433	蓝思科技	2026-07-02 13:47	51.77	-3.09%	32	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300416	苏试试验	2026-07-02 13:47	20.77	-5.07%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300408	三环集团	2026-07-02 13:47	149.17	-12.49%	70	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300404	博济医药	2026-07-02 13:47	9.21	-0.32%	1	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300401	花园生物	2026-07-02 13:47	20.93	-6.60%	142	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300386	飞天诚信	2026-07-02 13:47	10.98	-4.02%	80	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300383	光环新网	2026-07-02 13:47	13.38	-2.83%	12	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300382	斯莱克	2026-07-02 13:47	22.41	-2.90%	53	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300380	安硕信息	2026-07-02 13:47	31.55	-2.95%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300377	赢时胜	2026-07-02 13:47	16.04	-5.37%	22	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300373	扬杰科技	2026-07-02 13:47	138.47	-8.90%	64	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300363	博腾股份	2026-07-02 13:47	16.55	-1.72%	16	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300358	楚天科技	2026-07-02 13:47	8.38	-0.59%	1000	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300354	东华测试	2026-07-02 13:47	37.21	-0.77%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300347	泰格医药	2026-07-02 13:47	46.17	-2.76%	8	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300345	华民股份	2026-07-02 13:47	7.51	 7.13%	5	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300343	联创股份	2026-07-02 13:47	7.14	 5.00%	303	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300331	苏大维格	2026-07-02 13:47	70.35	-2.87%	5	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300327	中颖电子	2026-07-02 13:47	33.17	-3.88%	75	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300323	华灿光电	2026-07-02 13:47	21.1	-4.70%	94	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300321	同大股份	2026-07-02 13:47	61.69	-3.65%	3	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300320	海达股份	2026-07-02 13:47	9.2	 0.66%	10	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300316	晶盛机电	2026-07-02 13:47	54.94	-9.21%	186	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300301	ST长方	2026-07-02 13:47	4.02	 6.07%	100	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300285	国瓷材料	2026-07-02 13:47	93.46	-5.42%	99	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300283	温州宏丰	2026-07-02 13:47	21.38	 3.94%	110	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300277	汽轮科技	2026-07-02 13:47	14.87	-4.06%	22	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300270	中威电子	2026-07-02 13:47	13.51	-5.39%	5	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300269	联建光电	2026-07-02 13:47	5.79	-6.16%	135	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300257	开山股份	2026-07-02 13:47	28.94	 2.52%	4	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300244	迪安诊断	2026-07-02 13:47	20.43	-0.34%	78	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300243	瑞丰高材	2026-07-02 13:47	20.93	-7.23%	63	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300239	东宝生物	2026-07-02 13:47	5.25	-2.05%	2	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300233	金城医药	2026-07-02 13:47	13.15	 0.15%	23	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300227	光韵达	2026-07-02 13:47	11.45	-1.29%	35	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300219	鸿利智汇	2026-07-02 13:47	9.2	-5.83%	183	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300209	行云科技	2026-07-02 13:47	29.16	 1.07%	43	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300184	力源信息	2026-07-02 13:47	16.58	-1.60%	30	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:12
300174	元力股份	2026-07-02 13:47	32.18	 2.13%	18	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:13
300162	雷曼光电	2026-07-02 13:47	12.53	-4.42%	11	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:13
300088	长信科技	2026-07-02 13:48	10.65	-3.97%	328	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:13
300054	鼎龙股份	2026-07-02 13:48	94.01	-6.27%	196	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:13
300041	回天新材	2026-07-02 13:48	15.84	 2.92%	98	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:13
300037	新宙邦	2026-07-02 13:48	89.33	-4.51%	45	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:13
300033	同花顺	2026-07-02 13:49	250.89	-2.76%	20	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:13
300014	亿纬锂能	2026-07-02 13:49	62.21	-1.64%	123	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:13
003043	华亚智能	2026-07-02 13:49	101.28	-4.45%	14	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:13
003031	中瓷电子	2026-07-02 13:49	159.6	-7.63%	112	弱卖	skipped	交易数量或金额为0	nan	0	0	2026-07-02 13:59:13
